Step 0 | loss:2.238386869430542 lr:0.0 gpu_resources:16631460352
Step 481 | loss:0.43050840497016907 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.42475417256355286 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.6355915069580078 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.7151539921760559 lr:7.989525279754606e-08 gpu_resources:16725325824
Step 481 | loss:0.5027045607566833 lr:7.989525279754606e-08 gpu_resources:16712456192
Step 481 | loss:0.4315735101699829 lr:7.989525279754606e-08 gpu_resources:16778767360
Step 481 | loss:0.22635798156261444 lr:7.989525279754606e-08 gpu_resources:16655491584
Step 481 | loss:0.41625070571899414 lr:7.989525279754606e-08 gpu_resources:16695453696
Step 481 | loss:0.432263046503067 lr:7.989525279754606e-08 gpu_resources:16767900672
Step 481 | loss:0.3074583113193512 lr:7.989525279754606e-08 gpu_resources:16753358848
Step 481 | loss:0.3686167001724243 lr:7.989525279754606e-08 gpu_resources:16532577792
Step 481 | loss:0.5992045402526855 lr:7.989525279754606e-08 gpu_resources:16769952768
Step 481 | loss:0.46593910455703735 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.4402119517326355 lr:7.989525279754606e-08 gpu_resources:16789142528
Step 481 | loss:0.349671870470047 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.6006478071212769 lr:7.989525279754606e-08 gpu_resources:16800975872
Step 481 | loss:0.4529854953289032 lr:7.989525279754606e-08 gpu_resources:16794846208
Step 481 | loss:0.5374172925949097 lr:7.989525279754606e-08 gpu_resources:16669221376
Step 481 | loss:0.42001232504844666 lr:7.989525279754606e-08 gpu_resources:16791456768
Step 481 | loss:0.29760587215423584 lr:7.989525279754606e-08 gpu_resources:16838906880
Step 481 | loss:0.4296797513961792 lr:7.989525279754606e-08 gpu_resources:16637686272
Step 481 | loss:0.38661840558052063 lr:7.989525279754606e-08 gpu_resources:16549883392
Step 481 | loss:0.3668978214263916 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.40536054968833923 lr:7.989525279754606e-08 gpu_resources:16489838592
Step 481 | loss:0.5111159086227417 lr:7.989525279754606e-08 gpu_resources:16803273728
Step 481 | loss:0.3864591717720032 lr:7.989525279754606e-08 gpu_resources:16772135936
Step 481 | loss:0.34037742018699646 lr:7.989525279754606e-08 gpu_resources:16779176960
Step 481 | loss:0.3297961354255676 lr:7.989525279754606e-08 gpu_resources:16652947968
Step 481 | loss:0.5577289462089539 lr:7.989525279754606e-08 gpu_resources:16798907392
Step 481 | loss:0.3104798197746277 lr:7.989525279754606e-08 gpu_resources:16700049408
Step 481 | loss:0.3028895854949951 lr:7.989525279754606e-08 gpu_resources:16810167296
Step 481 | loss:0.3767261505126953 lr:7.989525279754606e-08 gpu_resources:16833946624
Step 481 | loss:0.30136358737945557 lr:7.989525279754606e-08 gpu_resources:16700049408
Step 481 | loss:0.41578176617622375 lr:7.989525279754606e-08 gpu_resources:16771677184
Step 481 | loss:0.2999238967895508 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.18653170764446259 lr:7.989525279754606e-08 gpu_resources:16646070784
Step 481 | loss:0.6108357906341553 lr:7.989525279754606e-08 gpu_resources:16822098944
Step 481 | loss:0.5077321529388428 lr:7.989525279754606e-08 gpu_resources:16559525376
Step 481 | loss:0.4096319377422333 lr:7.989525279754606e-08 gpu_resources:16810167296
Step 481 | loss:0.4399951696395874 lr:7.989525279754606e-08 gpu_resources:16608768512
Step 481 | loss:0.29619747400283813 lr:7.989525279754606e-08 gpu_resources:16838855680
Step 481 | loss:0.44309568405151367 lr:7.989525279754606e-08 gpu_resources:16729921536
Step 481 | loss:0.48457688093185425 lr:7.989525279754606e-08 gpu_resources:16748664832
Step 481 | loss:0.5392665863037109 lr:7.989525279754606e-08 gpu_resources:16587369984
Step 481 | loss:0.37413597106933594 lr:7.989525279754606e-08 gpu_resources:16761638912
Step 482 | loss:0.3170115649700165 lr:4.494282533201166e-08 gpu_resources:16832039936
Step 482 | loss:0.557534396648407 lr:4.494282533201166e-08 gpu_resources:16796380160
Step 482 | loss:0.29672548174858093 lr:4.494282533201166e-08 gpu_resources:16763795456
Step 482 | loss:0.4175626337528229 lr:4.494282533201166e-08 gpu_resources:16779176960
Step 482 | loss:0.29106205701828003 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.2556343078613281 lr:4.494282533201166e-08 gpu_resources:16595198464
Step 482 | loss:0.534843385219574 lr:4.494282533201166e-08 gpu_resources:16688558592
Step 482 | loss:0.5165349245071411 lr:4.494282533201166e-08 gpu_resources:16746317824
Step 482 | loss:0.6171422004699707 lr:4.494282533201166e-08 gpu_resources:16525684224
Step 482 | loss:0.2668312191963196 lr:4.494282533201166e-08 gpu_resources:16767900672
Step 482 | loss:0.4733671247959137 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.336525559425354 lr:4.494282533201166e-08 gpu_resources:16559525376
Step 482 | loss:0.4202871024608612 lr:4.494282533201166e-08 gpu_resources:16757639168
Step 482 | loss:0.5700482130050659 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.41625112295150757 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.5500638484954834 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.6896229386329651 lr:4.494282533201166e-08 gpu_resources:16761743360
Step 482 | loss:0.5212426781654358 lr:4.494282533201166e-08 gpu_resources:16761468928
Step 482 | loss:0.43626633286476135 lr:4.494282533201166e-08 gpu_resources:16693700608
Step 482 | loss:0.2485387921333313 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.4033225178718567 lr:4.494282533201166e-08 gpu_resources:16741623808
Step 482 | loss:0.42112109065055847 lr:4.494282533201166e-08 gpu_resources:16723027968
Step 482 | loss:0.45536282658576965 lr:4.494282533201166e-08 gpu_resources:16729921536
Step 482 | loss:0.5432339310646057 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.6774187088012695 lr:4.494282533201166e-08 gpu_resources:16812465152
Step 482 | loss:0.43523383140563965 lr:4.494282533201166e-08 gpu_resources:16814763008
Step 482 | loss:0.35673096776008606 lr:4.494282533201166e-08 gpu_resources:16688558592
Step 482 | loss:0.47163984179496765 lr:4.494282533201166e-08 gpu_resources:16705595392
Step 482 | loss:0.5717554688453674 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.41872432827949524 lr:4.494282533201166e-08 gpu_resources:16693155840
Step 482 | loss:0.42979109287261963 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.4724414646625519 lr:4.494282533201166e-08 gpu_resources:16803273728
Step 482 | loss:0.2860088050365448 lr:4.494282533201166e-08 gpu_resources:16737454080
Step 482 | loss:0.2912694215774536 lr:4.494282533201166e-08 gpu_resources:16825893888
Step 482 | loss:0.5126368403434753 lr:4.494282533201166e-08 gpu_resources:16786828288
Step 482 | loss:0.4220936894416809 lr:4.494282533201166e-08 gpu_resources:16814763008
Step 482 | loss:0.3122725784778595 lr:4.494282533201166e-08 gpu_resources:16725325824
Step 482 | loss:0.7075642347335815 lr:4.494282533201166e-08 gpu_resources:16584760832
Step 482 | loss:0.32074132561683655 lr:4.494282533201166e-08 gpu_resources:16773073920
Step 482 | loss:0.26574715971946716 lr:4.494282533201166e-08 gpu_resources:16608244224
Step 482 | loss:0.4162563383579254 lr:4.494282533201166e-08 gpu_resources:16718432256
Step 482 | loss:0.5170960426330566 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.5419726371765137 lr:4.494282533201166e-08 gpu_resources:16475932672
Step 482 | loss:0.5127348899841309 lr:4.494282533201166e-08 gpu_resources:16666681856
Step 482 | loss:0.6900689601898193 lr:4.494282533201166e-08 gpu_resources:16697751552
Step 482 | loss:0.45138004422187805 lr:4.494282533201166e-08 gpu_resources:16511704576
Step 482 | loss:0.49561867117881775 lr:4.494282533201166e-08 gpu_resources:16748664832
Step 482 | loss:0.48416265845298767 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.35385167598724365 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.45719560980796814 lr:4.494282533201166e-08 gpu_resources:16746317824
Step 482 | loss:0.37939199805259705 lr:4.494282533201166e-08 gpu_resources:16787188736
Step 482 | loss:0.4634651839733124 lr:4.494282533201166e-08 gpu_resources:16730845184
Step 482 | loss:0.41819384694099426 lr:4.494282533201166e-08 gpu_resources:16838855680
Step 482 | loss:0.4681927263736725 lr:4.494282533201166e-08 gpu_resources:16652947968
Step 482 | loss:0.4747964143753052 lr:4.494282533201166e-08 gpu_resources:16749238272
Step 482 | loss:0.4449598491191864 lr:4.494282533201166e-08 gpu_resources:16635142656
Step 482 | loss:0.35727542638778687 lr:4.494282533201166e-08 gpu_resources:16735490048
Step 482 | loss:0.41902101039886475 lr:4.494282533201166e-08 gpu_resources:16789142528
Step 482 | loss:0.5728662014007568 lr:4.494282533201166e-08 gpu_resources:16640229888
Step 482 | loss:0.3781399428844452 lr:4.494282533201166e-08 gpu_resources:16460437504
Step 482 | loss:0.6210184693336487 lr:4.494282533201166e-08 gpu_resources:16839146496
Step 482 | loss:0.43963423371315 lr:4.494282533201166e-08 gpu_resources:16716396544
Step 482 | loss:0.29897817969322205 lr:4.494282533201166e-08 gpu_resources:16784514048
Step 482 | loss:0.3345906138420105 lr:4.494282533201166e-08 gpu_resources:16479905792
Step 483 | loss:0.386785626411438 lr:1.9975143220546387e-08 gpu_resources:16832039936
Step 483 | loss:0.34137246012687683 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.30937159061431885 lr:1.9975143220546387e-08 gpu_resources:16781130752
Step 483 | loss:0.40326252579689026 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.5482808351516724 lr:1.9975143220546387e-08 gpu_resources:16789142528
Step 483 | loss:0.4554041028022766 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.46056434512138367 lr:1.9975143220546387e-08 gpu_resources:16800975872
Step 483 | loss:0.5333216190338135 lr:1.9975143220546387e-08 gpu_resources:16838996992
Step 483 | loss:0.36031368374824524 lr:1.9975143220546387e-08 gpu_resources:16753358848
Step 483 | loss:0.5259828567504883 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.33472517132759094 lr:1.9975143220546387e-08 gpu_resources:16771677184
Step 483 | loss:0.4042423367500305 lr:1.9975143220546387e-08 gpu_resources:16756672512
Step 483 | loss:0.40950074791908264 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.4508761465549469 lr:1.9975143220546387e-08 gpu_resources:16720730112
Step 483 | loss:0.49751412868499756 lr:1.9975143220546387e-08 gpu_resources:16810167296
Step 483 | loss:0.2448662519454956 lr:1.9975143220546387e-08 gpu_resources:16839087104
Step 483 | loss:0.6777737140655518 lr:1.9975143220546387e-08 gpu_resources:16800975872
Step 483 | loss:0.3294498920440674 lr:1.9975143220546387e-08 gpu_resources:16782058496
Step 483 | loss:0.24339205026626587 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.4729251265525818 lr:1.9975143220546387e-08 gpu_resources:16753358848
Step 483 | loss:0.3987836539745331 lr:1.9975143220546387e-08 gpu_resources:16774482944
Step 483 | loss:0.5814776420593262 lr:1.9975143220546387e-08 gpu_resources:16782334976
Step 483 | loss:0.5717418193817139 lr:1.9975143220546387e-08 gpu_resources:16736929792
Step 483 | loss:0.6619240045547485 lr:1.9975143220546387e-08 gpu_resources:16616071680
Step 483 | loss:0.5440889000892639 lr:1.9975143220546387e-08 gpu_resources:16829598720
Step 483 | loss:0.5622798800468445 lr:1.9975143220546387e-08 gpu_resources:16711997440
Step 483 | loss:0.5064606666564941 lr:1.9975143220546387e-08 gpu_resources:16688558592
Step 483 | loss:0.399490624666214 lr:1.9975143220546387e-08 gpu_resources:16658035200
Step 483 | loss:0.5050292611122131 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.5218188166618347 lr:1.9975143220546387e-08 gpu_resources:16757639168
Step 483 | loss:0.5097941756248474 lr:1.9975143220546387e-08 gpu_resources:16835636224
Step 483 | loss:0.38216274976730347 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.2180771380662918 lr:1.9975143220546387e-08 gpu_resources:16536190464
Step 483 | loss:0.5811793804168701 lr:1.9975143220546387e-08 gpu_resources:16784514048
Step 483 | loss:0.550884485244751 lr:1.9975143220546387e-08 gpu_resources:16785333248
Step 483 | loss:0.4423152506351471 lr:1.9975143220546387e-08 gpu_resources:16796494848
Step 483 | loss:0.36577075719833374 lr:1.9975143220546387e-08 gpu_resources:16743970816
Step 483 | loss:0.29996994137763977 lr:1.9975143220546387e-08 gpu_resources:16650404352
Step 483 | loss:0.41332876682281494 lr:1.9975143220546387e-08 gpu_resources:16693155840
Step 483 | loss:0.44872963428497314 lr:1.9975143220546387e-08 gpu_resources:16716396544
Step 483 | loss:0.5933369398117065 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.7959601879119873 lr:1.9975143220546387e-08 gpu_resources:16621289984
Step 483 | loss:0.6598970890045166 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.4850596487522125 lr:1.9975143220546387e-08 gpu_resources:16800975872
Step 483 | loss:0.5430803894996643 lr:1.9975143220546387e-08 gpu_resources:16838996992
Step 483 | loss:0.32063212990760803 lr:1.9975143220546387e-08 gpu_resources:16814763008
Step 483 | loss:0.3172268569469452 lr:1.9975143220546387e-08 gpu_resources:16606355968
Step 483 | loss:0.3965729773044586 lr:1.9975143220546387e-08 gpu_resources:16517746176
Step 483 | loss:0.4049935042858124 lr:1.9975143220546387e-08 gpu_resources:16646070784
Step 483 | loss:0.3174170255661011 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.3667171895503998 lr:1.9975143220546387e-08 gpu_resources:16763795456
Step 483 | loss:0.5236850380897522 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.43232616782188416 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.38817617297172546 lr:1.9975143220546387e-08 gpu_resources:16838855680
Step 483 | loss:0.39950037002563477 lr:1.9975143220546387e-08 gpu_resources:16697751552
Step 483 | loss:0.34576523303985596 lr:1.9975143220546387e-08 gpu_resources:16734582784
Step 483 | loss:0.3559243679046631 lr:1.9975143220546387e-08 gpu_resources:16739276800
Step 483 | loss:0.4588519334793091 lr:1.9975143220546387e-08 gpu_resources:16618680832
Step 483 | loss:0.41688525676727295 lr:1.9975143220546387e-08 gpu_resources:16779176960
Step 483 | loss:0.43093159794807434 lr:1.9975143220546387e-08 gpu_resources:16794082304
Step 483 | loss:0.5604546070098877 lr:1.9975143220546387e-08 gpu_resources:16772537344
Step 483 | loss:0.35467758774757385 lr:1.9975143220546387e-08 gpu_resources:16770896896
Step 483 | loss:0.3106280267238617 lr:1.9975143220546387e-08 gpu_resources:16829273088
Step 483 | loss:0.48273730278015137 lr:1.9975143220546387e-08 gpu_resources:16839267328
Step 484 | loss:0.4358643889427185 lr:4.9938689342277075e-09 gpu_resources:16761084928
Step 484 | loss:0.3832504153251648 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.32533538341522217 lr:4.9938689342277075e-09 gpu_resources:16822098944
Step 484 | loss:0.5206630825996399 lr:4.9938689342277075e-09 gpu_resources:16833420288
Step 484 | loss:0.37979981303215027 lr:4.9938689342277075e-09 gpu_resources:16829598720
Step 484 | loss:0.5504793524742126 lr:4.9938689342277075e-09 gpu_resources:16663204352
Step 484 | loss:0.31374233961105347 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.6226429343223572 lr:4.9938689342277075e-09 gpu_resources:16716396544
Step 484 | loss:0.5302980542182922 lr:4.9938689342277075e-09 gpu_resources:16769952768
Step 484 | loss:0.48070210218429565 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.3823576271533966 lr:4.9938689342277075e-09 gpu_resources:16608768512
Step 484 | loss:0.6027539968490601 lr:4.9938689342277075e-09 gpu_resources:16571977216
Step 484 | loss:0.5083972215652466 lr:4.9938689342277075e-09 gpu_resources:16833682432
Step 484 | loss:0.3607022166252136 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.24848413467407227 lr:4.9938689342277075e-09 gpu_resources:16817060864
Step 484 | loss:0.5109969973564148 lr:4.9938689342277075e-09 gpu_resources:16655491584
Step 484 | loss:0.5811881422996521 lr:4.9938689342277075e-09 gpu_resources:16739276800
Step 484 | loss:0.48241016268730164 lr:4.9938689342277075e-09 gpu_resources:16542227968
Step 484 | loss:0.5514311194419861 lr:4.9938689342277075e-09 gpu_resources:16805571584
Step 484 | loss:0.4330650269985199 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.4733348488807678 lr:4.9938689342277075e-09 gpu_resources:16796380160
Step 484 | loss:0.2743939757347107 lr:4.9938689342277075e-09 gpu_resources:16757639168
Step 484 | loss:0.476769357919693 lr:4.9938689342277075e-09 gpu_resources:16758872064
Step 484 | loss:0.38347601890563965 lr:4.9938689342277075e-09 gpu_resources:16821656576
Step 484 | loss:0.39440393447875977 lr:4.9938689342277075e-09 gpu_resources:16805571584
Step 484 | loss:0.3001443147659302 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.3747120499610901 lr:4.9938689342277075e-09 gpu_resources:16561987072
Step 484 | loss:0.3971790075302124 lr:4.9938689342277075e-09 gpu_resources:16771677184
Step 484 | loss:0.324796587228775 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.5065857172012329 lr:4.9938689342277075e-09 gpu_resources:16838855680
Step 484 | loss:0.247311532497406 lr:4.9938689342277075e-09 gpu_resources:16637686272
Step 484 | loss:0.48833420872688293 lr:4.9938689342277075e-09 gpu_resources:16725403648
Step 484 | loss:0.47024887800216675 lr:4.9938689342277075e-09 gpu_resources:16579722752
